"","account_active_days","koen","permission_given_order","previous_subscriptions","previous_campaigns","previous_trials","newsletters_before_order","newsletters_after_order","age","aktivitet_midt_10","aktivitet_slut_10","aktivitet_start_10","avg_scroll_depth","forskellige_artikler","restricted_share","andet","debat","erhverv","indland","international","kultur","livsstil","politik","sport","udland","churn_binary"
"370",290,"Mand","FALSE",3,1,1,1,1,48,238,142,105,0.306701030927835,204,0.237113402061856,319,5,42,44,39,15,11,7,3,0,"No"
"371",418,"Mand","FALSE",1,1,0,0,0,71,9,13,18,0.18125,13,0.225,34,2,2,1,1,0,0,0,0,0,"Yes"
"372",61,"Kvinde","FALSE",0,0,0,0,0,28,0,0,12,0.0833333333333333,1,0.0833333333333333,12,0,0,0,0,0,0,0,0,0,"No"
"373",274,"Mand","FALSE",1,1,0,0,0,34,17,8,44,0.134057971014493,21,0.188405797101449,62,0,5,2,0,0,0,0,0,0,"No"
"374",184,"Mand","FALSE",1,1,0,0,0,45,0,0,18,0.555555555555556,10,0.5,4,0,8,0,3,0,3,0,0,0,"No"
"375",372,"Mand","FALSE",0,0,0,0,0,44,0,1,18,0.618421052631579,9,0.210526315789474,7,0,4,8,0,0,0,0,0,0,"Yes"
"376",1290,"Kvinde","TRUE",5,1,0,14,14,76,10,10,8,0.151785714285714,28,0.607142857142857,0,0,1,7,14,1,0,4,1,0,"Yes"
"377",653,"Mand","TRUE",6,3,3,0,0,73,142,71,135,0.321830985915493,186,0.31830985915493,200,18,19,61,14,16,13,13,1,0,"Yes"
"378",697,"Mand","TRUE",6,4,3,0,0,71,118,100,94,0.327639751552795,143,0.298136645962733,204,6,34,40,15,5,6,11,1,0,"Yes"
"379",654,"Kvinde","FALSE",6,4,3,1,0,73,34,40,10,0.469444444444444,47,0.3,48,2,7,19,7,2,2,3,0,0,"No"
"380",61,"Kvinde","FALSE",0,0,0,0,0,53,22,1,7,0.241666666666667,6,0.2,17,0,0,13,0,0,0,0,0,0,"No"
"381",275,"Kvinde","TRUE",0,0,0,0,0,45,0,0,2,0.25,3,0.25,6,0,0,0,2,0,0,0,0,0,"Yes"
"382",200,"Kvinde","TRUE",1,1,0,0,0,42,0,0,3,0.333333333333333,1,0,1,0,0,0,0,2,0,0,0,0,"Yes"
"383",833,"Mand","FALSE",11,6,2,0,0,52,5,97,100,0.304347826086956,90,0.265700483091787,113,6,10,22,37,9,1,6,3,0,"No"
"384",61,"Mand","FALSE",0,0,0,0,0,43,1,5,8,0.285714285714286,3,0.142857142857143,8,0,2,3,0,1,0,0,0,0,"No"
"385",768,"Mand","TRUE",6,3,3,0,0,58,200,168,152,0.380907372400756,227,0.319470699432892,320,19,27,48,42,30,26,10,7,0,"No"
"386",239,"Mand","FALSE",4,1,3,1,1,71,132,164,248,0.192844677137871,145,0.164048865619546,463,1,33,41,11,1,7,13,2,1,"Yes"
"387",587,"Mand","FALSE",14,8,7,3,3,50,98,90,91,0.293965517241379,104,0.3,192,6,16,36,13,7,12,5,3,0,"No"
"388",61,"Mand","FALSE",0,0,0,0,0,19,0,0,18,0.638888888888889,5,0.666666666666667,0,1,0,10,0,2,0,5,0,0,"No"
"389",122,"Mand","FALSE",0,0,0,0,0,74,12,3,21,0.569444444444444,24,0.444444444444444,8,4,3,11,4,2,1,2,1,0,"Yes"
"390",214,"Mand","FALSE",2,2,0,2,2,52,99,91,80,0.216363636363636,82,0.2,40,2,5,199,20,1,2,6,0,0,"No"
"391",1106,"Kvinde","FALSE",16,11,6,0,0,60,0,0,5,0.15,2,0.4,4,0,0,0,1,0,0,0,0,0,"No"
"392",449,"Mand","FALSE",1,1,0,0,0,70,264,226,322,0.306413301662708,330,0.294536817102138,474,70,36,69,148,3,11,28,3,0,"No"
"393",380,"Kvinde","FALSE",0,0,0,0,0,50,0,8,8,0.59375,10,0.1875,7,2,3,2,2,0,0,0,0,0,"Yes"
"394",382,"Mand","FALSE",0,0,0,0,0,57,0,0,7,0.25,2,0.285714285714286,4,1,0,1,0,0,0,1,0,0,"Yes"
"395",122,"Kvinde","FALSE",1,1,0,0,0,34,57,52,43,0.404458598726115,90,0.375796178343949,70,7,10,28,33,2,1,5,1,0,"No"
"396",127,"Mand","FALSE",6,0,5,0,0,51,146,107,223,0.333508403361345,192,0.260504201680672,275,62,26,42,38,16,3,13,1,0,"No"
"397",460,"Mand","FALSE",2,2,0,0,0,61,447,519,468,0.248127978216474,402,0.198774676650783,1109,18,58,84,132,31,13,17,7,0,"No"
"398",61,"Mand","FALSE",0,0,0,0,0,30,3,0,4,0.392857142857143,4,0.428571428571429,3,1,0,2,0,0,0,0,1,0,"No"
"399",336,"Mand","TRUE",0,0,0,0,0,64,136,107,235,0.30244399185336,226,0.309572301425662,291,3,40,46,67,11,12,13,8,0,"Yes"
"400",398,"Mand","FALSE",2,1,0,0,0,61,0,0,22,0.511363636363636,12,0.545454545454545,16,0,1,2,3,0,0,0,0,0,"No"
"401",92,"Mand","FALSE",0,0,0,0,0,49,1,0,2,0.416666666666667,2,0.666666666666667,2,0,0,0,1,0,0,0,0,0,"Yes"
"402",547,"Mand","FALSE",2,1,1,7,7,58,8,13,10,0.426470588235294,31,0.529411764705882,4,1,3,7,6,8,1,1,3,0,"Yes"
"403",408,"Mand","FALSE",1,0,1,0,0,72,65,123,95,0.196013289036545,90,0.20265780730897,245,3,21,14,2,4,9,0,3,0,"Yes"
"404",283,"Kvinde","TRUE",2,1,0,0,0,87,73,93,94,0.884980988593156,224,0.562737642585551,12,48,23,35,117,6,7,15,0,0,"No"
"405",753,"Mand","FALSE",2,1,1,1,1,47,1,1,3,0.2,4,0.6,1,0,0,1,1,0,0,1,1,0,"Yes"
"406",245,"Mand","FALSE",0,0,0,0,0,65,140,136,143,0.21831797235023,192,0.271889400921659,243,14,23,53,49,29,6,9,8,0,"Yes"
"407",61,"Mand","FALSE",0,0,0,0,0,73,99,71,80,0.396078431372549,130,0.294117647058824,132,9,17,40,30,13,1,9,4,0,"No"
"408",383,"Mand","FALSE",0,0,0,0,0,60,0,0,29,0.456896551724138,14,0.344827586206897,16,1,2,8,2,0,0,0,0,0,"Yes"
"409",61,"Mand","FALSE",0,0,0,0,0,60,0,0,5,0.25,3,0.2,3,0,0,0,2,0,0,0,0,0,"No"
"410",697,"Kvinde","FALSE",9,5,5,0,0,77,23,35,85,0.45979020979021,92,0.447552447552448,41,5,12,24,45,5,4,7,0,0,"No"
"411",120,"Mand","TRUE",0,0,0,3,3,64,194,231,240,0.425074183976261,293,0.324925816023739,386,34,33,75,111,15,3,17,0,0,"Yes"
"412",122,"Kvinde","FALSE",1,1,0,0,0,63,21,42,63,0.351190476190476,72,0.293650793650794,58,10,17,17,14,1,2,5,2,0,"No"
"413",420,"Mand","FALSE",5,4,1,0,0,59,147,150,198,0.17970297029703,125,0.215841584158416,349,5,23,38,70,5,2,11,2,0,"No"
"414",433,"Mand","TRUE",2,2,1,1,1,57,0,0,33,0.295454545454545,13,0.181818181818182,16,0,11,1,3,1,1,0,0,0,"No"
"415",321,"Mand","TRUE",4,1,2,13,14,77,6,1,13,0.3375,11,0.6,6,0,0,2,6,4,2,0,0,0,"No"
"416",912,"Kvinde","FALSE",6,1,4,9,9,66,13,24,17,0.611111111111111,51,0.574074074074074,1,5,4,20,17,3,0,4,0,0,"Yes"
"417",381,"Mand","FALSE",0,0,0,0,0,68,163,128,214,0.469785575048733,316,0.333333333333333,240,37,72,45,70,6,9,28,5,1,"Yes"
"418",153,"Kvinde","TRUE",0,0,0,0,0,66,0,1,11,0.5625,8,0.5,4,0,0,6,1,0,1,0,0,0,"Yes"
"419",92,"Kvinde","FALSE",0,0,0,0,0,48,4,3,14,0.511904761904762,11,0.238095238095238,6,1,0,14,0,0,0,0,0,0,"Yes"
"420",92,"Kvinde","FALSE",1,1,0,0,0,64,58,51,54,0.356104651162791,86,0.343023255813954,88,1,13,22,14,16,8,8,2,0,"No"
"421",99,"Kvinde","TRUE",1,0,0,0,0,68,236,218,167,0.275430359937402,215,0.29264475743349,318,5,7,37,61,182,9,9,11,0,"No"
"422",245,"Mand","FALSE",0,0,0,0,0,71,0,0,5,0.5,2,0.4,1,0,0,3,1,0,0,0,0,0,"Yes"
"423",1572,"Mand","FALSE",8,3,2,0,0,52,205,161,253,0.2870942812983,293,0.30757341576507,344,10,39,66,134,8,13,28,4,1,"Yes"
"424",902,"Mand","FALSE",8,2,5,0,0,87,0,0,2,0.375,1,0.5,1,0,0,1,0,0,0,0,0,0,"Yes"
"425",371,"Mand","TRUE",0,0,0,0,2,63,81,59,86,0.588495575221239,144,0.393805309734513,72,8,24,26,79,3,2,10,2,0,"Yes"
"426",61,"Mand","FALSE",0,0,0,0,0,45,0,38,39,0.211038961038961,22,0.155844155844156,53,0,7,10,2,0,0,0,5,0,"No"
"427",184,"Mand","FALSE",1,0,0,0,0,50,200,150,192,0.218974820143885,235,0.267985611510791,341,18,34,60,64,15,6,13,5,0,"No"
"428",66,"Mand","FALSE",0,0,0,0,0,47,0,0,17,0.411764705882353,7,0.235294117647059,12,1,1,3,0,0,0,0,0,0,"Yes"
"429",61,"Kvinde","FALSE",0,0,0,0,0,29,2,0,64,0.397727272727273,40,0.46969696969697,9,2,0,7,0,0,0,48,0,0,"No"
"430",75,"Kvinde","FALSE",0,0,0,0,0,68,0,0,8,0.65625,7,0.125,1,0,0,3,3,0,0,0,1,0,"No"
"431",653,"Mand","FALSE",3,3,0,3,3,74,23,6,31,0.520833333333333,43,0.516666666666667,17,2,3,11,19,0,2,5,1,0,"No"
"432",92,"Kvinde","FALSE",0,0,0,0,0,19,0,0,5,0.05,1,0.8,0,0,0,0,0,5,0,0,0,0,"Yes"
"433",122,"Kvinde","FALSE",0,0,0,0,0,66,0,0,2,0.5,1,0.5,2,0,0,0,0,0,0,0,0,0,"Yes"
"434",327,"Mand","TRUE",0,0,0,1,1,63,106,90,79,0.38125,124,0.257142857142857,140,77,8,20,20,4,2,8,1,0,"Yes"
"435",61,"Mand","FALSE",0,0,0,0,0,67,19,18,27,0.51953125,38,0.28125,29,3,3,11,12,4,2,0,0,0,"No"
"436",461,"Kvinde","FALSE",2,2,0,0,0,70,55,38,37,0.411538461538462,66,0.253846153846154,72,2,7,22,9,3,8,5,2,0,"No"
"437",510,"Mand","FALSE",2,2,0,10,9,62,28,10,33,0.619718309859155,61,0.507042253521127,13,0,7,13,20,5,8,5,0,0,"No"
"438",858,"Kvinde","FALSE",19,7,10,1,1,53,22,12,12,0.295918367346939,21,0.26530612244898,30,0,1,7,5,3,0,3,0,0,"Yes"
"439",480,"Mand","TRUE",11,8,4,0,0,70,4,3,20,0.324074074074074,17,0.37037037037037,7,0,1,1,11,0,5,2,0,0,"No"
"440",62,"Kvinde","FALSE",0,0,0,0,2,54,7,4,13,0.5,25,0.32,4,2,2,8,8,1,0,0,0,0,"Yes"
"441",1420,"Kvinde","FALSE",8,3,0,0,0,71,46,0,55,0.51980198019802,59,0.465346534653465,16,36,6,7,15,4,4,8,5,0,"No"
"442",153,"Kvinde","FALSE",0,0,0,0,0,75,19,37,100,0.449404761904762,94,0.369047619047619,79,2,7,28,10,27,9,1,5,0,"No"
"443",422,"Kvinde","TRUE",6,1,5,9,10,79,74,89,59,0.578125,183,0.580357142857143,17,10,28,47,59,2,4,18,39,0,"Yes"
"444",1200,"Mand","FALSE",13,5,7,1,1,73,0,1,19,0.5875,17,0.3,5,2,6,0,3,2,0,2,0,0,"No"
"445",313,"Mand","FALSE",0,0,0,6,6,67,20,13,32,0.376923076923077,36,0.276923076923077,37,4,10,8,4,2,0,0,0,0,"Yes"
"446",1362,"Mand","FALSE",5,4,0,0,0,47,19,22,39,0.494186046511628,48,0.302325581395349,39,4,5,10,13,2,0,9,4,0,"Yes"
"447",153,"Mand","FALSE",0,0,0,0,0,39,0,0,6,0.333333333333333,2,0.5,4,0,2,0,0,0,0,0,0,0,"Yes"
"448",306,"Kvinde","FALSE",0,0,0,0,0,43,4,0,17,0.392857142857143,10,0.380952380952381,14,1,0,2,1,2,0,1,0,0,"No"
"449",336,"Mand","FALSE",2,2,1,0,0,34,0,0,5,0.4,1,0.2,3,0,0,0,2,0,0,0,0,0,"Yes"
"450",422,"Mand","FALSE",2,0,1,0,0,42,79,55,63,0.338942307692308,93,0.302884615384615,120,7,7,18,32,9,3,12,0,0,"Yes"
"451",61,"Mand","FALSE",0,0,0,0,0,39,51,12,55,0.252118644067797,45,0.203389830508475,78,0,15,13,8,1,1,2,0,0,"No"
"452",286,"Mand","TRUE",4,2,3,0,0,53,192,216,215,0.335791925465838,247,0.265527950310559,413,19,34,47,81,25,7,15,3,0,"No"
"453",61,"Kvinde","FALSE",0,0,0,0,0,28,1,0,34,0.507142857142857,4,0.485714285714286,8,0,0,7,0,20,0,0,0,0,"No"
"454",61,"Mand","TRUE",0,0,0,0,0,72,1,0,5,0.583333333333333,2,0.666666666666667,2,0,2,0,0,1,1,0,0,0,"No"
"455",441,"Mand","FALSE",2,2,0,0,0,69,96,97,116,0.259646302250804,134,0.241157556270097,208,7,19,22,21,22,5,4,3,0,"No"
"456",349,"Mand","FALSE",4,1,2,0,0,57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No"
"457",1053,"Mand","FALSE",1,1,0,0,0,52,0,0,8,0.5,5,0.375,5,0,0,1,1,0,0,1,0,0,"Yes"
"458",75,"Kvinde","FALSE",0,0,0,0,0,66,35,53,46,0.341240875912409,60,0.277372262773723,80,4,9,10,5,17,3,5,4,0,"No"
"459",388,"Mand","TRUE",0,0,0,1,2,51,237,299,254,0.272332506203474,240,0.246898263027295,540,27,15,48,140,15,10,10,1,0,"Yes"
"460",446,"Kvinde","FALSE",1,1,0,0,0,30,0,0,2,0.125,2,1,0,0,0,2,0,0,0,0,0,0,"Yes"
"461",410,"Kvinde","FALSE",2,2,0,0,0,54,0,0,7,0.357142857142857,3,0.285714285714286,4,0,1,1,0,1,0,0,0,0,"Yes"
"462",214,"Kvinde","FALSE",1,0,0,0,0,47,45,36,5,0.416666666666667,41,0.34375,53,0,2,15,14,5,6,1,0,0,"Yes"
"463",122,"Kvinde","FALSE",0,0,0,0,0,39,10,0,17,0.37037037037037,12,0.259259259259259,15,0,9,0,3,0,0,0,0,0,"Yes"
"464",61,"Kvinde","TRUE",0,0,0,0,0,48,0,0,5,0.4,1,0,3,0,0,0,2,0,0,0,0,0,"No"
"465",61,"Kvinde","FALSE",0,0,0,0,0,32,0,3,3,0.5,2,0,3,0,0,2,0,1,0,0,0,0,"No"
"466",374,"Mand","FALSE",0,0,0,0,0,49,2,0,8,0.175,5,0.2,5,0,1,0,2,1,0,0,1,0,"Yes"
"467",469,"Mand","FALSE",2,2,1,0,0,70,1,5,1,0.178571428571429,4,1,0,0,0,1,2,0,0,1,3,0,"Yes"
"468",383,"Mand","TRUE",0,0,0,4,4,65,0,2,4,0.583333333333333,2,0.333333333333333,2,0,0,4,0,0,0,0,0,0,"Yes"
"469",275,"Mand","FALSE",0,0,0,0,0,60,99,96,73,0.343862815884477,130,0.245487364620939,159,12,18,21,42,14,7,4,0,0,"Yes"
"470",385,"Mand","FALSE",0,0,0,0,0,59,138,108,91,0.158309455587393,80,0.154727793696275,263,5,16,34,12,8,0,11,0,0,"Yes"
"471",181,"Mand","FALSE",2,0,2,4,4,58,33,9,41,0.777472527472527,77,0.56043956043956,19,3,10,25,15,8,4,3,4,0,"Yes"
"472",1417,"Kvinde","FALSE",3,1,1,0,0,68,176,167,195,0.311926605504587,226,0.271559633027523,292,76,23,40,72,27,7,7,1,0,"No"
"473",376,"Mand","FALSE",0,0,0,0,0,46,49,58,39,0.231666666666667,38,0.273333333333333,80,1,31,10,15,3,4,5,1,0,"Yes"
"474",198,"Kvinde","FALSE",0,0,0,1,1,69,0,0,3,0.75,3,0.333333333333333,0,0,0,0,3,0,0,0,0,0,"Yes"
"475",376,"Mand","FALSE",0,0,0,0,0,69,2,1,5,0.375,7,0.125,1,0,1,0,5,0,0,1,0,0,"Yes"
"476",92,"Mand","FALSE",1,1,0,0,0,56,266,290,270,0.333623693379791,276,0.212543554006969,611,14,39,59,100,17,5,14,1,1,"No"
"477",117,"Kvinde","FALSE",1,0,1,0,0,73,101,81,132,0.18944099378882,96,0.170807453416149,240,8,14,28,12,3,1,13,3,0,"No"
"478",184,"Mand","FALSE",0,0,0,0,0,65,1,1,3,1,4,0.6,1,0,0,2,1,0,0,1,0,0,"Yes"
"479",567,"Mand","FALSE",3,2,0,0,0,69,0,0,30,0.166666666666667,8,0.133333333333333,13,0,0,0,10,0,0,6,1,0,"Yes"
"480",397,"Mand","TRUE",4,2,2,4,4,80,7,3,19,0.878787878787879,28,0.545454545454545,4,1,2,3,20,1,0,2,0,0,"Yes"
"481",129,"Kvinde","FALSE",1,0,1,0,0,43,4,0,10,0.553571428571429,7,0.285714285714286,5,0,0,2,4,0,3,0,0,0,"Yes"
"482",153,"Mand","TRUE",0,0,0,0,0,58,68,54,66,0.747340425531915,151,0.611702127659574,43,15,30,29,59,3,3,4,2,0,"Yes"
"483",387,"Mand","FALSE",6,5,3,0,0,58,207,137,108,0.241752577319588,153,0.222680412371134,332,10,7,24,75,17,7,12,1,0,"No"
"484",340,"Mand","FALSE",4,1,1,3,3,51,9,0,128,0.240875912408759,64,0.335766423357664,81,6,7,15,14,6,0,7,1,0,"Yes"
"485",854,"Mand","FALSE",5,3,3,0,0,54,226,182,223,0.369327073552426,294,0.316118935837246,360,58,28,52,61,41,16,19,4,0,"Yes"
"486",657,"Kvinde","TRUE",3,1,2,3,3,75,28,28,19,0.480113636363636,40,0.443181818181818,23,7,2,12,22,0,0,22,0,0,"Yes"
"487",156,"Mand","FALSE",0,0,0,0,0,37,0,0,4,0.375,2,0.5,0,0,3,1,0,0,0,0,0,0,"Yes"
"488",557,"Mand","FALSE",3,1,0,0,0,69,220,183,239,0.403443113772455,330,0.30688622754491,366,40,41,48,138,9,7,16,3,0,"Yes"
"489",92,"Kvinde","FALSE",0,0,0,0,0,38,0,0,4,0.75,1,0.25,1,0,0,3,0,0,0,0,0,0,"Yes"
"490",625,"Kvinde","TRUE",3,2,0,0,0,71,4,0,4,0.6875,8,0.75,1,1,1,5,0,0,0,0,0,0,"Yes"
"491",95,"Mand","FALSE",0,0,0,0,0,68,55,59,44,0.17246835443038,79,0.272151898734177,88,4,7,25,18,4,0,10,2,0,"Yes"
"492",631,"Mand","FALSE",6,3,2,0,0,73,167,208,166,0.279676258992806,233,0.255395683453237,364,15,37,39,64,9,15,9,4,0,"No"
"493",971,"Kvinde","FALSE",2,1,1,0,0,59,267,213,280,0.226342710997442,272,0.219948849104859,546,19,43,73,30,38,7,6,20,0,"Yes"
"494",98,"Mand","FALSE",0,0,0,0,0,34,10,15,68,0.263440860215054,35,0.311827956989247,82,1,2,3,0,1,0,0,4,0,"No"
"495",397,"Mand","FALSE",1,0,1,0,0,36,57,57,0,0.308,77,0.288,60,4,11,10,24,9,0,7,0,0,"Yes"
"496",362,"Mand","TRUE",0,0,0,0,0,52,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"Yes"
"497",1538,"Kvinde","FALSE",5,2,0,5,5,51,21,36,30,0.311797752808989,31,0.269662921348315,61,0,6,9,8,2,1,1,1,0,"No"
"498",427,"Mand","FALSE",2,2,0,0,0,56,39,44,60,0.548951048951049,94,0.419580419580419,53,7,13,23,35,3,2,7,0,0,"Yes"
"499",389,"Kvinde","FALSE",0,0,0,0,0,38,0,16,10,0.605769230769231,21,0.576923076923077,7,0,4,3,11,0,0,1,0,0,"Yes"
"500",86,"Kvinde","FALSE",0,0,0,0,0,18,7,0,6,0.269230769230769,4,0.307692307692308,7,0,4,2,0,0,0,0,0,0,"Yes"
"501",92,"Mand","FALSE",0,0,0,0,0,55,0,0,4,0.5,2,0.5,0,3,0,0,1,0,0,0,0,0,"Yes"
"502",275,"Mand","FALSE",0,0,0,0,0,35,0,0,3,1,1,0.333333333333333,1,0,2,0,0,0,0,0,0,0,"Yes"
"503",386,"Mand","FALSE",0,0,0,0,0,61,242,343,265,0.22514450867052,283,0.263583815028902,544,21,53,86,102,16,9,29,4,1,"Yes"
"504",848,"Mand","TRUE",17,3,8,1,1,68,0,0,57,0.263157894736842,23,0.228070175438597,38,0,3,10,1,4,0,1,0,0,"Yes"
"505",383,"Mand","FALSE",0,0,0,0,0,64,70,47,89,0.26207729468599,71,0.21256038647343,151,0,15,19,9,5,0,5,2,1,"Yes"
"506",61,"Mand","FALSE",0,0,0,0,0,61,15,52,39,0.267699115044248,45,0.292035398230089,80,1,6,8,7,0,1,0,8,2,"No"
"507",561,"Kvinde","FALSE",5,3,1,1,1,68,19,5,7,0.379032258064516,9,0.129032258064516,13,0,2,5,5,0,6,0,0,0,"Yes"
"508",245,"Kvinde","FALSE",1,1,0,0,0,-1,1,4,72,0.337662337662338,36,0.285714285714286,57,0,3,5,2,3,6,1,0,0,"Yes"
"509",92,"Kvinde","FALSE",0,0,0,0,0,69,0,0,5,0.7,1,0.8,1,0,2,0,2,0,0,0,0,0,"Yes"
"510",380,"Mand","FALSE",0,0,0,0,0,68,64,150,45,0.283759124087591,110,0.27007299270073,185,10,20,14,28,5,6,6,0,0,"Yes"
"511",390,"Kvinde","FALSE",1,0,1,0,0,55,22,17,45,0.345238095238095,46,0.297619047619048,43,2,4,14,13,4,0,3,1,0,"Yes"
"512",336,"Mand","FALSE",1,1,1,0,0,71,236,114,262,0.454248366013072,304,0.367647058823529,254,20,88,68,147,7,8,16,3,1,"No"
"513",61,"Mand","FALSE",0,0,0,0,0,55,66,105,256,0.278651685393258,197,0.334831460674157,242,10,17,55,82,12,17,9,1,0,"No"
"514",359,"Mand","FALSE",1,1,0,0,0,57,0,0,8,0.40625,5,0.375,3,0,0,2,1,0,0,0,1,1,"Yes"
"515",184,"Kvinde","FALSE",0,0,0,0,0,51,0,0,15,0.366666666666667,11,0.666666666666667,4,0,0,4,7,0,0,0,0,0,"Yes"
"516",1275,"Mand","TRUE",4,3,1,2,2,73,70,53,38,0.303680981595092,79,0.300613496932515,81,19,4,9,38,2,0,9,1,0,"Yes"
"517",1345,"Kvinde","FALSE",16,12,5,7,5,80,104,73,128,0.362229102167183,164,0.362229102167183,173,6,9,44,37,15,9,8,22,0,"No"
"518",209,"Kvinde","FALSE",3,1,3,2,2,70,1,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"No"
"519",61,"Kvinde","FALSE",0,0,0,0,0,70,7,0,7,0.375,8,0.571428571428571,8,0,1,3,1,0,1,0,0,0,"No"
"520",82,"Mand","TRUE",0,0,0,0,0,86,67,13,26,0.385593220338983,61,0.347457627118644,48,2,16,13,31,2,4,1,1,0,"No"
"521",375,"Mand","TRUE",0,0,0,0,0,72,23,46,62,0.290441176470588,57,0.272058823529412,98,2,5,8,6,6,4,7,0,0,"Yes"
"522",61,"Mand","FALSE",0,0,0,0,0,63,31,53,64,0.366776315789474,98,0.414473684210526,70,1,15,31,6,12,8,7,2,0,"No"
"523",979,"Mand","FALSE",9,1,8,0,0,63,166,244,220,0.281881804043546,224,0.298600311041991,377,27,18,43,157,6,3,12,0,0,"Yes"
"524",61,"Mand","FALSE",0,0,0,0,0,38,9,0,16,0.6,18,0.4,11,1,4,6,2,0,0,1,0,0,"No"
"525",1050,"Mand","TRUE",4,1,2,3,3,73,8,7,3,0.333333333333333,11,0.388888888888889,7,0,1,4,3,0,2,1,0,0,"Yes"
"526",259,"Kvinde","FALSE",1,1,1,0,0,61,53,22,35,0.438636363636364,61,0.372727272727273,56,3,7,18,5,7,5,9,0,0,"Yes"
"527",330,"Mand","FALSE",5,4,2,0,0,60,88,86,96,0.324561403508772,119,0.242105263157895,174,32,6,33,8,19,4,3,6,0,"No"
"528",301,"Mand","FALSE",2,1,0,0,0,57,116,144,204,0.234536082474227,181,0.25360824742268,311,16,25,41,65,4,0,21,2,0,"No"
"529",385,"Mand","FALSE",0,0,0,0,0,73,312,305,215,0.366354044548652,416,0.339976553341149,371,19,66,104,189,20,9,43,32,0,"Yes"
"530",306,"Mand","FALSE",0,0,0,0,0,41,230,263,251,0.21684350132626,315,0.254641909814324,455,28,50,66,59,39,27,18,12,0,"Yes"
"531",61,"Mand","TRUE",0,0,0,0,0,73,68,79,76,0.427173913043478,104,0.343478260869565,105,4,15,52,26,9,10,9,0,0,"No"
"532",311,"Kvinde","TRUE",15,3,12,3,4,63,57,56,60,0.554285714285714,130,0.514285714285714,47,3,16,45,21,15,17,11,0,0,"No"
"533",120,"Mand","FALSE",1,1,0,0,0,55,2,0,59,0.352459016393443,28,0.377049180327869,34,1,9,5,2,6,2,1,1,0,"No"
"534",305,"Kvinde","FALSE",12,3,9,1,2,59,33,30,42,0.643181818181818,90,0.472727272727273,15,7,5,14,58,3,4,4,0,0,"Yes"
"535",857,"Mand","FALSE",2,1,0,0,0,57,334,312,270,0.247348886532344,312,0.244962884411453,573,19,35,67,147,10,6,38,48,0,"Yes"
"536",1354,"Mand","FALSE",3,3,0,0,0,47,405,391,464,0.271867612293144,430,0.265563435776202,625,233,55,84,160,27,5,34,46,0,"No"
"537",61,"Kvinde","FALSE",0,0,0,0,0,18,0,0,6,0.583333333333333,3,0.333333333333333,2,1,0,1,0,0,0,2,0,0,"No"
"538",61,"Mand","FALSE",0,0,0,0,0,50,6,0,71,0.256493506493506,26,0.220779220779221,56,1,1,4,12,3,0,0,0,0,"No"
"539",61,"Mand","FALSE",0,0,0,2,2,23,94,108,94,0.270292207792208,149,0.282467532467532,184,7,29,30,35,5,7,6,4,1,"No"
"540",202,"Kvinde","FALSE",4,3,3,1,1,79,5,0,0,0.75,4,0.2,1,1,0,0,3,0,0,0,0,0,"Yes"
"541",633,"Mand","TRUE",2,2,0,1,1,48,128,47,104,0.440140845070423,170,0.376760563380282,107,16,26,67,32,15,5,9,7,0,"Yes"
"542",769,"Mand","FALSE",2,1,1,0,0,49,169,233,120,0.12546468401487,89,0.104089219330855,314,159,10,14,17,7,11,5,1,0,"Yes"
"543",351,"Mand","FALSE",2,1,1,0,0,0,45,45,113,0.55,131,0.4,48,9,14,24,39,6,2,10,73,0,"Yes"
"544",257,"Kvinde","FALSE",0,0,0,0,0,53,6,2,6,0.464285714285714,9,0.285714285714286,4,0,1,5,1,1,0,2,0,0,"No"
"545",255,"Mand","FALSE",1,1,0,0,0,41,0,0,2,0.5,1,0.5,1,0,0,1,0,0,0,0,0,0,"No"
"546",341,"Mand","TRUE",1,0,1,0,0,58,84,145,58,0.193521594684385,89,0.232558139534884,183,9,11,30,17,27,9,6,9,0,"Yes"
"547",92,"Kvinde","FALSE",1,1,0,0,0,51,0,0,4,0.8125,4,0.75,2,0,0,2,0,0,0,0,0,0,"No"
"548",642,"Mand","FALSE",2,1,0,0,0,59,121,98,171,0.224327628361858,133,0.190709046454768,299,10,23,28,25,11,6,6,0,1,"Yes"
"549",374,"Mand","FALSE",0,0,0,0,0,45,152,176,122,0.267094017094017,222,0.284188034188034,248,2,34,45,99,7,4,29,0,0,"Yes"
"550",306,"Kvinde","FALSE",1,1,0,0,0,64,98,60,109,0.224729241877256,99,0.220216606498195,190,6,8,45,4,9,9,5,1,0,"Yes"
"551",433,"Mand","TRUE",19,4,15,5,5,82,32,28,48,0.739316239316239,106,0.504273504273504,21,8,13,19,33,6,2,15,0,0,"No"
"552",516,"Mand","FALSE",3,3,0,0,0,58,1,35,53,0.398876404494382,41,0.303370786516854,59,4,6,4,10,1,3,2,0,0,"No"
"553",910,"Mand","FALSE",1,0,0,0,0,51,41,73,55,0.238888888888889,66,0.194444444444444,132,1,12,13,5,7,2,2,5,1,"Yes"
